img_pair,is_related,is_related_0,is_related_1,is_related_2,is_related_3,is_related_4,is_related_5,is_related_6,is_related_7,is_related_8,is_related_9,is_related_10,is_related_11,is_related_12,is_related_13,is_related_14,is_related_15,is_related_16,is_related_17,is_related_18,is_related_19
face05508.jpg-face01210.jpg,0.09749019993469119,0.027127167209982872,0.16011767089366913,0.05977588891983032,0.24775220453739166,0.08141672611236572,0.1764172613620758,0.06646764278411865,0.08815748244524002,0.03024345450103283,0.05882471799850464,0.034712377935647964,0.34274885058403015,0.1676410585641861,0.06167250871658325,0.020900284871459007,0.04218296334147453,0.10002338886260986,0.05002487823367119,0.09071984887123108,0.042877621948719025
face05750.jpg-face00898.jpg,0.8730027109384537,0.8804505467414856,0.9256103038787842,0.9180031418800354,0.8121922016143799,0.8957712054252625,0.7453401684761047,0.8714690804481506,0.94552081823349,0.8909700512886047,0.8719813823699951,0.8938611745834351,0.70068359375,0.9361547231674194,0.8934926986694336,0.877013087272644,0.8458836674690247,0.8550533652305603,0.8532806634902954,0.9433823823928833,0.903939962387085
face05820.jpg-face03938.jpg,0.8105992913246155,0.6808686256408691,0.8409627079963684,0.7978450059890747,0.8385874032974243,0.8621830940246582,0.8958526253700256,0.776082456111908,0.7851879596710205,0.8441042900085449,0.7606538534164429,0.8015044331550598,0.7157220244407654,0.8501990437507629,0.818559467792511,0.8500464558601379,0.7949015498161316,0.7628335952758789,0.8778116703033447,0.7864911556243896,0.871588408946991
face02104.jpg-face01172.jpg,0.8370125532150269,0.8863795399665833,0.8663977980613708,0.8609882593154907,0.8239360451698303,0.8578790426254272,0.8651509881019592,0.9223098158836365,0.818007230758667,0.808912992477417,0.6992415189743042,0.8656582832336426,0.7658647894859314,0.8546857237815857,0.8588014841079712,0.895270049571991,0.8634037375450134,0.8238220810890198,0.7331583499908447,0.8456133008003235,0.8247700333595276
face02428.jpg-face05611.jpg,0.5587747745215893,0.7233555316925049,0.7637519240379333,0.7020926475524902,0.18268533051013947,0.8426675796508789,0.2050844132900238,0.6862878799438477,0.15712326765060425,0.33613207936286926,0.393231064081192,0.7092649340629578,0.8235058784484863,0.7378997206687927,0.5797294974327087,0.7984719276428223,0.7401426434516907,0.28819963335990906,0.6086209416389465,0.36989709734916687,0.5273514986038208
face01219.jpg-face00274.jpg,0.15680172028951347,0.09979093819856644,0.15911562740802765,0.016586611047387123,0.23245473206043243,0.06843720376491547,0.2652563750743866,0.3355717957019806,0.17235980927944183,0.3990882635116577,0.3975314199924469,0.03306620568037033,0.10354382544755936,0.18375499546527863,0.15530547499656677,0.012848424725234509,0.07102826982736588,0.03283943235874176,0.004472443833947182,0.17043180763721466,0.22255074977874756
face04262.jpg-face00555.jpg,0.8137567907571792,0.813559353351593,0.8415710926055908,0.7494024038314819,0.7873888611793518,0.8380147218704224,0.8358709812164307,0.8511059284210205,0.81220543384552,0.8331785202026367,0.821259617805481,0.7530511021614075,0.8323460221290588,0.8141927719116211,0.7774859666824341,0.8573300242424011,0.7753229141235352,0.822448194026947,0.8141244649887085,0.7851229310035706,0.8601545095443726
face03697.jpg-face01892.jpg,0.5939476817846299,0.16364167630672455,0.3923031985759735,0.8192890286445618,0.7520246505737305,0.4112173914909363,0.8181372880935669,0.36888670921325684,0.1897478848695755,0.8484479188919067,0.36070215702056885,0.717847466468811,0.8731762170791626,0.7600878477096558,0.8489060997962952,0.5838078856468201,0.9450995326042175,0.7349528670310974,0.2925434708595276,0.46146640181541443,0.5366679430007935
face03524.jpg-face00319.jpg,0.6222289659082889,0.24694682657718658,0.6690471172332764,0.792319118976593,0.7373144626617432,0.6460644602775574,0.7184380292892456,0.28149107098579407,0.5779231190681458,0.7402757406234741,0.7409841418266296,0.7507781386375427,0.7661608457565308,0.7468704581260681,0.5967238545417786,0.6117680668830872,0.45287078619003296,0.3078637421131134,0.622058093547821,0.7106465101242065,0.7280347347259521
face03410.jpg-face05368.jpg,0.01815666047114064,0.03793175891041756,0.004415654577314854,0.020650198683142662,0.023616746068000793,0.044257406145334244,0.009378009475767612,0.010308071970939636,0.0024932355154305696,0.013856902718544006,0.015217435546219349,0.027722390368580818,0.026386450976133347,0.01587946154177189,0.018031295388936996,0.0051254285499453545,0.000199390240595676,0.02903827093541622,0.003826655214652419,0.03625227138400078,0.018546175211668015
face00292.jpg-face06004.jpg,0.35701617822051046,0.30573540925979614,0.49057886004447937,0.29079869389533997,0.42886418104171753,0.37095606327056885,0.35714516043663025,0.23556041717529297,0.7103360295295715,0.4062432646751404,0.3886948823928833,0.22455911338329315,0.46856799721717834,0.21443256735801697,0.3902188539505005,0.2327917069196701,0.16100509464740753,0.36951160430908203,0.21349072456359863,0.4927927553653717,0.3880401849746704
face00353.jpg-face01203.jpg,0.664116595685482,0.7113811373710632,0.6778462529182434,0.3980926275253296,0.4913657605648041,0.7309508323669434,0.7055984735488892,0.8438405394554138,0.7876172661781311,0.5693004727363586,0.717042088508606,0.7450539469718933,0.5770320296287537,0.7123871445655823,0.647064208984375,0.7788739800453186,0.5175513625144958,0.6565728783607483,0.6656888127326965,0.5935953855514526,0.755476713180542
face03140.jpg-face05223.jpg,0.3470546271651983,0.2063261717557907,0.30512335896492004,0.3080368638038635,0.5383568406105042,0.2002379447221756,0.48931288719177246,0.3047310411930084,0.294360488653183,0.3487560451030731,0.4656895697116852,0.09201385825872421,0.3389708399772644,0.42140984535217285,0.2545536458492279,0.4311917722225189,0.26757103204727173,0.48050162196159363,0.30591604113578796,0.5320113301277161,0.35602134466171265
